
Quotes	N	0.9187

:	,	0.7421

22	$	0.9589

of	P	0.8953

the	D	0.9792

Funniest	A	0.9932

Quotes	N	0.9187

You'll	L	0.9625

Read	V	0.8243

...	~	0.6291

-	,	0.8444

OMG	!	0.9972

...	~	0.6291

-	,	0.8444

…	,	0.6715


mood	N	0.9670

:	,	0.7421


Best	A	0.9759

Quotes	N	0.9187

:	,	0.7421

28	$	0.9527

of	P	0.8953

the	D	0.9792

Funniest	A	0.9932

Quotes	N	0.9187

Ever	R	0.9666

...	~	0.6291

-	,	0.8444

…	,	0.6715

21	$	0.9665


Most	A	0.7301

Quotes	N	0.9187

:	,	0.7421

22	$	0.9589

of	P	0.8953

the	D	0.9792

Funniest	A	0.9932

Quotes	N	0.9187

You'll	L	0.9625

Read	V	0.8243

...	~	0.6291

-	,	0.8444

OMG	!	0.9972

...	~	0.6291

-	,	0.8444

…	,	0.6715


tinder	N	0.6776

is	V	0.9892

something	N	0.9754

else	R	0.7939

😂😂	!	0.3943

2	$	0.5875


RT	~	0.7475

:	,	0.7421

RT	~	0.7475

HorrificPics	^	0.2281

:	,	0.7421

Seriously	R	0.9864

..	,	0.9687

this	O	0.5028

Halloween	^	0.9722

costume	N	0.9695

tripping	V	0.9980

me	O	0.9918

out	T	0.6015

!	,	0.9924


Best	A	0.9759

Quotes	N	0.9187

:	,	0.7421

28	$	0.9527

of	P	0.8953

the	D	0.9792

Funniest	A	0.9932

Quotes	N	0.9187

Ever	R	0.9666

...	~	0.6291

-	,	0.8444

…	,	0.6715


And	&	0.9973

the	D	0.9792

month	N	0.9362

I	O	0.9937

turn	V	0.9156

35	$	0.8730

...	~	0.6291

yippee	!	0.9813

!	,	0.9924


Most	A	0.7301

Quotes	N	0.9187

:	,	0.7421

22	$	0.9589

of	P	0.8953

the	D	0.9792

Funniest	A	0.9932

Quotes	N	0.9187

You'll	L	0.9625

Read	V	0.8243

...	~	0.6291

-	,	0.8444

OMG	!	0.9972

...	~	0.6291

-	,	0.8444

…	,	0.6715


RT	~	0.7475

:	,	0.7421

JAYWALKER	^	0.5323

uU	O	0.8297

http	!	0.4616

…	,	0.6715


Hilarious	A	0.9386

Differences	N	0.9825

Between	P	0.9492

Single	A	0.7970

And	&	0.9973

Dating	V	0.7244

People	N	0.9953


Reposting	V	0.4937

:	,	0.7421

Thanks	N	0.8540

for	P	0.9910

the	D	0.9792

help	V	0.6466

a**hole	N	0.7959

!	,	0.9924

⠀	!	0.2627

⠀	!	0.2627

…	,	0.6715


Capitalism	N	0.9232

...	~	0.6291

makes	V	0.9553

dreams	N	0.8589

come	V	0.9593

true	A	0.9009

.	,	0.9927

dc8	!	0.2947


because	P	0.9780

Trudeau	^	0.7403

isn't	V	0.9880

the	D	0.9792

problem	N	0.9703


The	D	0.9468

latest	A	0.9505

Online	A	0.8148

!	,	0.9924

Thanks	N	0.8540

to	P	0.9511


Fantastic	A	0.9847

sale	N	0.8805

offers	V	0.8290

at	P	0.9712

GNC	^	0.8939

!	,	0.9924


"	,	0.9803

Sir	!	0.5871

,	,	0.9918

I	O	0.9937

don't	V	0.9973

mean	V	0.6798

to	P	0.9511

bother	V	0.8733

you	O	0.9627

but	&	0.9901

could	V	0.9712

I	O	0.9937

get	V	0.9655

a	D	0.8948

signature	N	0.9523

please	V	0.8246

?	,	0.9909

"	,	0.9803


RT	~	0.7475

:	,	0.7421

Kim	^	0.9951

Jung	^	0.4927

Un	!	0.3510

may	V	0.6055

be	V	0.9569

more	A	0.4885

stable	A	0.9552

than	P	0.9031

that	O	0.7135

dude	N	0.7345

now	R	0.9613

in	P	0.8576

the	D	0.9792

White	A	0.5077

House	N	0.7545

.	,	0.9927

Low	A	0.6234

bar	N	0.9811

.	,	0.9927

…	,	0.6715


Makes	V	0.9757

feel	V	0.9161

better	A	0.6680

about	P	0.8950

our	D	0.8438

12th	$	0.5536

place	N	0.9567

campaign	N	0.9374

this	O	0.5028

year	N	0.8672

...	~	0.6291


RT	~	0.7475

:	,	0.7421

No	!	0.8845

,	,	0.9918

no	!	0.9253

,	,	0.9918

really	R	0.9938

,	,	0.9918

I'm	L	0.9907

entertained	V	0.7905

…	,	0.6715


Most	A	0.7301

Quotes	N	0.9187

:	,	0.7421

22	$	0.9589

of	P	0.8953

the	D	0.9792

Funniest	A	0.9932

Quotes	N	0.9187

You'll	L	0.9625

Read	V	0.8243

...	~	0.6291

-	,	0.8444

OMG	!	0.9972

...	~	0.6291

-	,	0.8444

…	,	0.6715


Twitter	^	0.9783

:	,	0.7421

BLB247Snapchat	^	0.2438

:	,	0.7421

Follow	V	0.9418


"	,	0.9803

When	R	0.9713

a	D	0.8948

bunny	N	0.9504

applies	V	0.8738

its	L	0.9816

eyeliner	N	0.6186

better	A	0.6680

than	P	0.9031

you	O	0.9627

😍😭	!	0.2639

1U	$	0.5422

"	,	0.9803


No	!	0.8845

way	N	0.5969

!	,	0.9924

R	N	0.4032

U	O	0.9513

saying	V	0.9801

lied	V	0.9282

.	,	0.9927

This	D	0.6836

can't	V	0.9853

b	V	0.3261

!	,	0.9924

I'm	L	0.9907

so	R	0.5317

shocked	A	0.5389

!	,	0.9924


Akak2	!	0.3269

jual	!	0.4813

tudung	!	0.2735

ni	!	0.5342

kemain	^	0.1918

nude	A	0.7904

nude	A	0.7904

..	,	0.9687

jual	!	0.4813

tudung	!	0.2735

jual	!	0.4813

la	^	0.6695

bebaik	!	0.3831

.	,	0.9927

Nak	!	0.4323

bogel	!	0.4211

nape	!	0.5393

..	,	0.9687


Me	O	0.9899

after	P	0.8092

I	O	0.9937

finish	V	0.8362

watching	V	0.9830

a	D	0.8948

series	N	0.9409

2	$	0.5875


It's	L	0.9930

said	V	0.9555

that	O	0.7135

is	V	0.9892

the	D	0.9792

lowest	A	0.9490

form	N	0.7937

of	P	0.8953

.	,	0.9927

To	P	0.9549

that	O	0.7135

I	O	0.9937

say	V	0.8550

"	,	0.9803

No	!	0.8845

,	,	0.9918

really	R	0.9938

?	,	0.9909

Hey	!	0.9975

,	,	0.9918

somebody	N	0.9588

give	V	0.9362

this	O	0.5028

person	N	0.8845

a	D	0.8948

!	,	0.9924

"	,	0.9803


Best	A	0.9759

Quotes	N	0.9187

:	,	0.7421

28	$	0.9527

of	P	0.8953

the	D	0.9792

Funniest	A	0.9932

Quotes	N	0.9187

Ever	R	0.9666

...	~	0.6291

-	,	0.8444

…	,	0.6715


Half	N	0.5517

the	D	0.9792

time	N	0.9685

when	R	0.9425

I	O	0.9937

read	V	0.8720

it	O	0.9694

reads	V	0.7965

to	P	0.9511

me	O	0.9918

as	P	0.7377


11	$	0.9866

Real-Life	A	0.8707

Cases	N	0.9330

Of	P	0.8772

Gut-Wrenching	A	0.9065

Possessions	N	0.9830

c	G	0.3278


still	R	0.9849

lying	V	0.9926

?	,	0.9909

No	!	0.8845

...	~	0.6291

do	V	0.9687

t	G	0.5217

believe	V	0.9527

it	O	0.9694


Most	A	0.7301

Quotes	N	0.9187

:	,	0.7421

22	$	0.9589

of	P	0.8953

the	D	0.9792

Funniest	A	0.9932

Quotes	N	0.9187

You'll	L	0.9625

Read	V	0.8243

...	~	0.6291

-	,	0.8444

OMG	!	0.9972

...	~	0.6291

-	,	0.8444

…	,	0.6715


RT	~	0.7475

:	,	0.7421

…	,	0.6715

or	&	0.9822

maybe	R	0.9308

people	N	0.9913

just	R	0.9975

became	V	0.9699

more	A	0.4885

criminal	A	0.8286

?	,	0.9909

⬅️	!	0.2639

learn	V	0.9599

more	A	0.4885


RT	~	0.7475

:	,	0.7421

JAYWALKER	^	0.5323

uU	O	0.8297

http	!	0.4616

…	,	0.6715


RT	~	0.7475

:	,	0.7421

JAYWALKER	^	0.5323

uU	O	0.8297

http	!	0.4616

…	,	0.6715


Rarely	R	0.9765

,	,	0.9918

but	&	0.9901

sometimes	R	0.9272

...	~	0.6291

…	,	0.6715

CC	N	0.5349


RT	~	0.7475

:	,	0.7421

makes	V	0.9553

sense	N	0.9103

,	,	0.9918

Clemson	^	0.9695

has	V	0.9464

a	D	0.8948

bye	!	0.9774

and	&	0.9981

moves	N	0.5814

up	T	0.8440

,	,	0.9918

Wisconsin	^	0.8773

wins	V	0.5929

and	&	0.9981

moves	N	0.5814

down	T	0.3734

...	~	0.6291


Heehee	!	0.9973

....	,	0.9646


RT	~	0.7475

:	,	0.7421

YY598Best1	!	0.3028

sliding	V	0.9717

around	P	0.4644

auto	N	0.4185

headshotting	!	0.6469

in	P	0.8576

always	R	0.9795

great	A	0.9426

to	P	0.9511

see	V	0.8335

having	V	0.9803

fun	N	0.6011

…	,	0.6715


RT	~	0.7475

:	,	0.7421

JAYWALKER	^	0.5323

uU	O	0.8297

http	!	0.4616

…	,	0.6715


is	V	0.9892

doing	V	0.9845

a	D	0.8948

great	A	0.9426

job	N	0.9172

at	P	0.9712

loading	V	0.9296

Ads	N	0.9226

faster	R	0.6763

while	P	0.4182

the	D	0.9792

main	A	0.4819

content	N	0.9723

takes	V	0.9630

ages	N	0.6244

to	P	0.9511

load	N	0.8862

!	,	0.9924

C'mon	!	0.9444

YouTube	^	0.7242

!	,	0.9924


Cute	A	0.9782

.	,	0.9927


Sir	!	0.5871

...	~	0.6291

Chala	!	0.6616

to	P	0.9511

gareeb	!	0.3029

driver	N	0.9943

hi	!	0.9930

Raha	!	0.5547

hoga	!	0.7882

...	~	0.6291


RT	~	0.7475

:	,	0.7421

JAYWALKER	^	0.5323

uU	O	0.8297

http	!	0.4616

…	,	0.6715


Best	A	0.9759

Quotes	N	0.9187

:	,	0.7421

28	$	0.9527

of	P	0.8953

the	D	0.9792

Funniest	A	0.9932

Quotes	N	0.9187

Ever	R	0.9666

...	~	0.6291

-	,	0.8444

…	,	0.6715


Merci	!	0.8519

la	^	0.6695

de	P	0.2131

prévenir	N	0.2339

quand	!	0.3359

il	^	0.3428

y	R	0.4699

a	D	0.8948

des	N	0.4405

travaux	^	0.2861

sur	G	0.6229

les	^	0.8293

grandes	!	0.3367

lignes	!	0.1988

,	,	0.9918

comme	V	0.5611

Rouen-Paris	^	0.9022

,	,	0.9918

qui	G	0.4784

modifient	!	0.3814

tous	!	0.2272

les	^	0.8293

horaires	!	0.2944


RT	~	0.7475

MandiLockwood	^	0.2690

:	,	0.7421

Trying	V	0.9931

to	P	0.9511

figure	V	0.6973

out	T	0.6015

this	O	0.5028

level	N	0.9575

like	P	0.7012


bubbles	N	0.9470

is	V	0.9892

out	T	0.6015

here	R	0.7796

holding	V	0.9663

two	$	0.9238

chopsticks	N	0.8810

with	P	0.9671

no	!	0.9253

fingers	N	0.9094

and	&	0.9981

I	O	0.9937

can't	V	0.9853

even	R	0.9851

hold	V	0.8836

toge	G	0.2793

…	,	0.6715

C8	!	0.3817


“	,	0.9466

Why	R	0.8930

are	V	0.9783

you	O	0.9627

so	R	0.5317

obsessed	V	0.9518

with	P	0.9671

Disney	N	0.7419

?	,	0.9909

It’s	L	0.9898

for	P	0.9910

kids	N	0.9182

.	,	0.9927

”	,	0.9566

First	A	0.8433

of	P	0.8953

all	D	0.7257

,	,	0.9918

bippity	!	0.3993

boppity	!	0.4884

back	R	0.5723

the	D	0.9792

fuck	!	0.5770

up	T	0.8440

.	,	0.9927


Most	A	0.7301

Quotes	N	0.9187

:	,	0.7421

22	$	0.9589

of	P	0.8953

the	D	0.9792

Funniest	A	0.9932

Quotes	N	0.9187

You'll	L	0.9625

Read	V	0.8243

...	~	0.6291

-	,	0.8444

OMG	!	0.9972

...	~	0.6291

-	,	0.8444

…	,	0.6715

c	G	0.3278


Oh	!	0.9978

that	O	0.7135

poor	A	0.5098

woman	N	0.6200

having	V	0.9803

her	O	0.5274

day	N	0.9236

intruded	V	0.7550

upon	P	0.8914

by	P	0.9649

a	D	0.8948

baby	N	0.9007

which	D	0.7716

is	V	0.9892

little	A	0.9286

more	A	0.4885

than	P	0.9031

a	D	0.8948

skeleton	A	0.4057

.	,	0.9927

My	D	0.9244

heart	N	0.8468

bleeds	V	0.5262

for	P	0.9910

her	O	0.5274

.	,	0.9927


RT	~	0.7475

:	,	0.7421

…	,	0.6715

or	&	0.9822

maybe	R	0.9308

people	N	0.9913

just	R	0.9975

became	V	0.9699

more	A	0.4885

criminal	A	0.8286

?	,	0.9909

⬅️	!	0.2639

learn	V	0.9599

more	A	0.4885


Thanks	N	0.8540

for	P	0.9910

failing	V	0.9205

to	P	0.9511

get	V	0.9655

my	D	0.8420

luggage	N	0.9676

to	P	0.9511

Houston	^	0.9876

.	,	0.9927


Best	A	0.9759

Quotes	N	0.9187

:	,	0.7421

28	$	0.9527

of	P	0.8953

the	D	0.9792

Funniest	A	0.9932

Quotes	N	0.9187

Ever	R	0.9666

...	~	0.6291

-	,	0.8444

…	,	0.6715


Sure	A	0.8354

glad	A	0.8941

Bucs	^	0.9300

decided	V	0.9258

not	R	0.9628

to	P	0.9511

make	V	0.8257

a	D	0.8948

serious	A	0.9878

rn	!	0.3117

at	P	0.9712

that	O	0.7135

guy	N	0.7125

,	,	0.9918

wow	!	0.9963

what	O	0.9490

a	D	0.8948

bust	N	0.6540

!	,	0.9924


Most	A	0.7301

Quotes	N	0.9187

:	,	0.7421

22	$	0.9589

of	P	0.8953

the	D	0.9792

Funniest	A	0.9932

Quotes	N	0.9187

You'll	L	0.9625

Read	V	0.8243

...	~	0.6291

-	,	0.8444

OMG	!	0.9972

...	~	0.6291

-	,	0.8444

…	,	0.6715


Dats	L	0.8966

just	R	0.9975

blue	A	0.6728

screen	N	0.7494

yall	O	0.6750

.	,	0.9927


It's	L	0.9930

really	R	0.9938

awesome	A	0.7052

only	R	0.7668

having	V	0.9803

one	$	0.7703

day	N	0.9236

a	D	0.8948

week	N	0.8660

with	P	0.9671

no	!	0.9253

obligations	N	0.9545

.	,	0.9927

Being	V	0.9924

an	D	0.7642

adult	N	0.7503

is	V	0.9892

fucking	!	0.5504

rad	A	0.4496

.	,	0.9927


My	D	0.9244

favorite	A	0.8214

thing	N	0.9739

to	P	0.9511

do	V	0.9687

at	P	0.9712

10:55	$	0.9833

on	P	0.8343

a	D	0.8948

Sunday	^	0.8111

night	N	0.6493

is	V	0.9892

explain	V	0.9798

to	P	0.9511

my	D	0.8420

students	N	0.9586

why	R	0.8527

he/she	O	0.8992

got	V	0.7838

the	D	0.9792

poor	A	0.5098

grade	N	0.9311

they	O	0.9737

EARNED	V	0.9847

.	,	0.9927


Aware	A	0.9177

.	,	0.9927

mixed	A	0.8564

with	P	0.9671

unabashed	A	0.9872

judgement	N	0.9571

and	&	0.9981

derision	N	0.9807

.	,	0.9927


His	D	0.9067

veteran	N	0.7237

leadership	N	0.9291

is	V	0.9892

invaluable	A	0.9616

.	,	0.9927


For	P	0.9932

the	D	0.9792

love	N	0.6603

of	P	0.8953

field	N	0.7623

goals	N	0.8857

.	,	0.9927

Combined	V	0.7980

7	$	0.9782

and	&	0.9981

zero	!	0.4064

TDs	N	0.5650

in	P	0.8576

today's	S	0.8986

game	N	0.9747


Because	P	0.9821

it's	L	0.9926

either	D	0.4129

you're	L	0.9569

wrong	A	0.7814

or	&	0.9822

I'm	L	0.9907

right	!	0.8610

.	,	0.9927

😝	E	0.8865

□	!	0.2627

C	N	0.3245


She's	L	0.9669

the	D	0.9792

worst	A	0.9241

.	,	0.9927

So	P	0.5666

divisive	A	0.9614

!	,	0.9924

🙄	!	0.2639


FFS	!	0.9794

laga	!	0.4252

de	P	0.2131


You	O	0.9865

know	V	0.9285

adulting	!	0.4577

sucks	V	0.9032

when	R	0.9425

you	O	0.9627

have	V	0.9703

to	P	0.9511

restock	V	0.7320

up	T	0.8440

on	P	0.8343

toiletries	N	0.9697

and	&	0.9981

daily	A	0.5203

medicines	N	0.9522

and	&	0.9981

it	O	0.9694

costs	N	0.5832

almost	R	0.9694

$100	$	0.9173

.	,	0.9927

🙃	!	0.2639


RT	~	0.7475

:	,	0.7421

…	,	0.6715

or	&	0.9822

maybe	R	0.9308

people	N	0.9913

just	R	0.9975

became	V	0.9699

more	A	0.4885

criminal	A	0.8286

?	,	0.9909

⬅️	!	0.2639

learn	V	0.9599

more	A	0.4885


Good	A	0.9544

job	N	0.9172

Atlanta	^	0.9843

!	,	0.9924

🤗	!	0.2639


That’s	L	0.9888

right	!	0.8610

.	,	0.9927

It	O	0.9748

was	V	0.9773

all	D	0.7257

Frank	^	0.9927

Gore’s	^	0.3999

fault	N	0.9210

.	,	0.9927


That	O	0.7728

may	V	0.6055

be	V	0.9569

the	D	0.9792

prob	!	0.2728

he’s	L	0.9634

sober	A	0.9733

.	,	0.9927

Someone	N	0.9597

should	V	0.9804

pass	N	0.5737

him	O	0.8980

a	D	0.8948

drink	V	0.4759

he	O	0.9777

might	V	0.9268

function	N	0.9509

better	A	0.6680

.	,	0.9927


The	D	0.9468

Patriots	^	0.9057

cheated	V	0.9226

!	,	0.9924

You	O	0.9865

know	V	0.9285

they	O	0.9737

created	V	0.9273

that	O	0.7135

fog	N	0.8943

because	P	0.9780

they're	L	0.8765

obviously	R	0.9703

threatened	V	0.9205

by	P	0.9649

the	D	0.9792

Falcons	^	0.6802

.	,	0.9927


Best	A	0.9759

Quotes	N	0.9187

:	,	0.7421

28	$	0.9527

of	P	0.8953

the	D	0.9792

Funniest	A	0.9932

Quotes	N	0.9187

Ever	R	0.9666

...	~	0.6291

-	,	0.8444

…	,	0.6715

1	$	0.9900


Most	A	0.7301

Quotes	N	0.9187

:	,	0.7421

22	$	0.9589

of	P	0.8953

the	D	0.9792

Funniest	A	0.9932

Quotes	N	0.9187

You'll	L	0.9625

Read	V	0.8243

...	~	0.6291

-	,	0.8444

OMG	!	0.9972

...	~	0.6291

-	,	0.8444

…	,	0.6715


RT	~	0.7475

:	,	0.7421

To	P	0.9549

all	D	0.7257

the	D	0.9792

people	N	0.9913

that	O	0.7135

voted	V	0.9917

for	P	0.9910

Trump	^	0.6135

:	,	0.7421

you	O	0.9627

have	V	0.9703

incredible	A	0.9612

taste	V	0.5227

and	&	0.9981

an	D	0.7642

extraordinary	A	0.9288

set	V	0.5168

of	P	0.8953

morals	N	0.9453

.	,	0.9927

…	,	0.6715


'	,	0.9122

i'm	L	0.9890

not	R	0.9628

ready	A	0.9553

for	P	0.9910

kids	N	0.9182

'	,	0.9122

im	L	0.9789

crying	V	0.9949

😂😭	!	0.3943


RT	~	0.7475

:	,	0.7421

RT	~	0.7475

TheMazeFilm	G	0.1365

:	,	0.7421

Terrorism	N	0.7799

.	,	0.9927

Counter-Terrorism	N	0.7757

.	,	0.9927

Surveillance	N	0.9614

.	,	0.9927

Politics	N	0.9684

.	,	0.9927

THE	D	0.9569

MAZE	N	0.9020

.	,	0.9927

👉	G	0.4672

…	,	0.6715


Count	V	0.6713

me	O	0.9918

in	P	0.8576

as	P	0.7377

shocked	A	0.5389

this	O	0.5028

didn't	V	0.9947

last	A	0.8954


i’ve	L	0.9746

procrastinated	V	0.3954

all	D	0.7257

my	D	0.8420

life	N	0.9415

and	&	0.9981

got	V	0.7838

by	P	0.9649

but	&	0.9901

now	R	0.9613

it’s	L	0.9897

getting	V	0.9834

to	P	0.9511

the	D	0.9792

stage	N	0.8796

i’m	L	0.9890

probably	R	0.9958

genuinely	R	0.9870

fucking	!	0.5504

up	T	0.8440

…	,	0.6715


Conjugating	V	0.7396

my	D	0.8420

life	N	0.9415

bullshito	!	0.3733

bullshitamos	^	0.2271

bullshitas	^	0.2005

bullshitais	^	0.2350

bullshita	!	0.3726

bu	G	0.4642

…	,	0.6715


"	,	0.9803

perks	N	0.8849

of	P	0.8953

having	V	0.9803

a	D	0.8948

boyfriend	N	0.5653

:	,	0.7421

"	,	0.9803


I	O	0.9937

honestly	R	0.9817

believe	V	0.9527

if	P	0.9711

babies	N	0.9498

could	V	0.9712

talk	V	0.7768

,	,	0.9918

this	O	0.5028

is	V	0.9892

what	O	0.9490

they	O	0.9737

would	V	0.9736

be	V	0.9569

saying	V	0.9801

!!	,	0.9305

…	,	0.6715


RT	~	0.7475

LaurenPauI	^	0.2112

:	,	0.7421

Finally	R	0.9953

seeing	V	0.9803

the	D	0.9792

results	N	0.9493

.	,	0.9927


It's	L	0.9930

not	R	0.9628

like	P	0.7012

we	O	0.9885

could	V	0.9712

need	V	0.8664

it	O	0.9694

later	R	0.7646

...	~	0.6291


RT	~	0.7475

:	,	0.7421

No	!	0.8845

,	,	0.9918

no	!	0.9253

,	,	0.9918

really	R	0.9938

,	,	0.9918

I'm	L	0.9907

entertained	V	0.7905

…	,	0.6715


Not	R	0.9761

to	P	0.9511

alarm	N	0.9493

anyone	N	0.9128

but	&	0.9901

look	V	0.8183

at	P	0.9712

this	O	0.5028

cute	A	0.9673

doggo	!	0.3681

in	P	0.8576

his	D	0.9130

rain	N	0.9516

coat	N	0.9054


The	D	0.9468

Patriots	^	0.9057

are	V	0.9783

obviously	R	0.9703

cheating	V	0.9751

again	R	0.9571

with	P	0.9671

that	O	0.7135

fog	N	0.8943

machine	N	0.9555

on	P	0.8343


RT	~	0.7475

:	,	0.7421

OMG	!	0.9972

!	,	0.9924

It	O	0.9748

IS	V	0.9860

flat	A	0.8509


Sarcasm	N	0.9562

makes	V	0.9553

houses	N	0.9369

homes	N	0.9846

-	,	0.8444

Win	V	0.9210

a	D	0.8948

Towel	N	0.9662

and	&	0.9981

Napkin	N	0.9686

Duo	N	0.9090

from	P	0.9750

1	$	0.9900


Best	A	0.9759

Quotes	N	0.9187

:	,	0.7421

28	$	0.9527

of	P	0.8953

the	D	0.9792

Funniest	A	0.9932

Quotes	N	0.9187

Ever	R	0.9666

...	~	0.6291

-	,	0.8444

…	,	0.6715


Prolific	A	0.9648

offense	N	0.7835

.....	,	0.9659


Wow	!	0.9963

great	A	0.9426

TLC	^	0.7394

PPV	^	0.6593

w/o	!	0.5565

any	D	0.6983

table	N	0.9664

ladders	N	0.7220

or	&	0.9822

chairs	N	0.9112

.	,	0.9927


The	D	0.9468

planned	V	0.9158

this	O	0.5028

.	,	0.9927

They	O	0.9740

definitely	R	0.9961

aren't	V	0.7894

losing	V	0.9697

17-0	$	0.9853

because	P	0.9780

they	O	0.9737

can't	V	0.9853

do	V	0.9687

any	D	0.6983

better	A	0.6680

.	,	0.9927


RT	~	0.7475

:	,	0.7421

…	,	0.6715

or	&	0.9822

maybe	R	0.9308

people	N	0.9913

just	R	0.9975

became	V	0.9699

more	A	0.4885

criminal	A	0.8286

?	,	0.9909

⬅️	!	0.2639

learn	V	0.9599

more	A	0.4885


Reposting	V	0.4937

:	,	0.7421

0U	!	0.2680


I'd	L	0.9803

love	N	0.6603

to	P	0.9511

be	V	0.9569

this	O	0.5028

guy's	S	0.4547

teammate	N	0.9761

,	,	0.9918

what	O	0.9490

a	D	0.8948

leader	N	0.9678


OMG	!	0.9972

!	,	0.9924

It	O	0.9748

IS	V	0.9860

flat	A	0.8509


Yay	!	0.9930

..	,	0.9687

a	D	0.8948

feud	N	0.8225

between	P	0.9126

Jordon	^	0.9957

&	&	0.9901

Elias	^	0.9926

....	,	0.9646


:	,	0.7421

the	D	0.9792

witty	A	0.8772

will	V	0.9478

have	V	0.9703

fun	N	0.6011

.	,	0.9927

But	&	0.9845

the	D	0.9792

stupid	A	0.9906

won't	V	0.8295

get	V	0.9655

it	O	0.9694

.	,	0.9927

Lol	!	0.9992


Most	A	0.7301

Quotes	N	0.9187

:	,	0.7421

22	$	0.9589

of	P	0.8953

the	D	0.9792

Funniest	A	0.9932

Quotes	N	0.9187

You'll	L	0.9625

Read	V	0.8243

...	~	0.6291

-	,	0.8444

OMG	!	0.9972

...	~	0.6291

-	,	0.8444

…	,	0.6715


Yes	!	0.9939

perfect	A	0.9876


Such	A	0.7826

language	N	0.9557

!	,	0.9924

What	O	0.9658

has	V	0.9464

our	D	0.8438

political	A	0.8798

discourse	N	0.9598

come	V	0.9593

to	P	0.9511

?	,	0.9909


My	D	0.9244

favorite	A	0.8214

hello	!	0.9965

☺	E	0.9140

️	!	0.2639

and	&	0.9981

hardest	R	0.5491

goodbye	!	0.9922

😢	E	0.8321


Agree	V	0.9771

.	,	0.9927

I	O	0.9937

wouldn't	V	0.8013

be	V	0.9569

surprise	N	0.6923

if	P	0.9711

they	O	0.9737

also	R	0.9524

force	V	0.4781

our	D	0.8438

pitchers	N	0.9194

to	P	0.9511

hit	V	0.7971

on	P	0.8343

the	D	0.9792

road	N	0.8467

either	D	0.4129

.	,	0.9927


but	&	0.9901

but	&	0.9901

but	&	0.9901

,	,	0.9918

they	O	0.9737

don't	V	0.9973

sell	V	0.6070

as	P	0.7377

much	A	0.5576

MERCH	N	0.4996

lol	!	0.9995


I	O	0.9937

want	V	0.9638

to	P	0.9511

be	V	0.9569

skinny	A	0.9730

but	&	0.9901

I	O	0.9937

also	R	0.9524

want	V	0.9638

pizza	N	0.9224

for	P	0.9910

Breakfast	N	0.8803

,	,	0.9918

Lunch	N	0.7879

and	&	0.9981

Dinner	N	0.9504

.	,	0.9927

Do	V	0.9772

you	O	0.9627

feel	V	0.9161

me	O	0.9918

.	,	0.9927


I'm	L	0.9907

judging	V	0.9680

